mean_R,mean_G,mean_B,std_R,std_G,std_B,mean_H,mean_S,mean_V,std_H,std_S,std_V,dark_ratio,high_saturation_ratio,gray_std,laplacian_var,filename
231.39459228515625,180.2572021484375,181.80657958984375,36.65306788397666,98.75300076720933,96.1823404042151,56.60418701171875,70.77972412109375,231.43170166015625,81.45853952573675,94.99061490710159,36.674619070545056,0.000244140625,0.2939453125,78.65510464244706,1799.2373046875,FA.png
253.3009033203125,246.60333251953125,226.1500244140625,8.108089924938389,19.01737592410806,60.17656578622299,5.3096923828125,28.2333984375,253.30389404296875,10.893249271476712,58.87031577847084,8.108411218770257,6.103515625e-05,0.07867431640625,19.472425563520975,337.2742919921875,FB.png
231.12689208984375,185.6326904296875,138.77911376953125,44.41971310755723,51.861903897437635,84.56694876851422,14.3607177734375,107.79052734375,234.42987060546875,16.67434991800059,80.26347645384097,34.703701366117244,0.0,0.469482421875,47.710652641417646,631.0892704389989,FO.png
213.41455078125,177.475830078125,167.1827392578125,53.60669621507259,81.7433819640247,90.2154237670323,7.05413818359375,69.87225341796875,213.45947265625,21.725098807098,73.69637120349078,53.639169148201844,0.00408935546875,0.1900634765625,73.03992291981227,3285.274658203125,RA.png
224.9210205078125,214.33367919921875,199.2943115234375,54.36489770139887,65.84716244633076,82.4867046688945,19.89532470703125,38.49566650390625,225.07489013671875,43.3822697732691,63.17361007981259,54.15560596632438,0.00140380859375,0.10614013671875,63.26237719579756,3768.428963288665,RB.png
235.34271240234375,214.4681396484375,202.86358642578125,19.537378210250562,53.57070122594881,76.52634354950948,23.80084228515625,39.925048828125,235.84783935546875,40.70231611208645,77.70706412507825,19.656181164664197,0.0009765625,0.17974853515625,44.446315891138,680.7531700134277,RO.png
